time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1772058892,240,68,10,0,0,0,24.57960938,197700,51.56135948,1007.925763,44.42251121
1772058893,240,68,10,0,0,0,24.57023438,200793,51.55366602,1007.920221,44.46885041
1772058894,240,68,10,0,0,0,24.55871094,199982,51.52629514,1007.916816,44.49732233
1772058895,246,70,10,0,0,0,24.55207031,201026,51.50603198,1007.919245,44.47701192
1772058896,246,70,10,0,0,0,24.55753906,199407,51.48735421,1007.927838,44.40516281
1772058897,246,70,10,0,0,0,24.5628125,200098,51.46865259,1007.919585,44.4741664
1772058898,216,62,10,0,0,0,24.57238281,199522,51.45051406,1007.914408,44.51745198
1772058899,216,62,10,0,0,0,24.58097656,200098,51.4322494,1007.918723,44.48137766
1772058900,216,62,10,0,0,0,24.58410156,200445,51.40681056,1007.916282,44.5017855
1772058901,210,60,8,0,0,0,24.59074219,200677,51.38829458,1007.91569,44.50673923
1772058902,210,60,8,0,0,0,24.59191406,201494,51.3690664,1007.921206,44.46061187
1772058903,210,60,8,0,0,0,24.59269531,201728,51.34332993,1007.920596,44.46571415
1772058904,210,62,10,0,0,0,24.59777344,200098,51.31815742,1007.912035,44.5372952
1772058905,210,62,10,0,0,0,24.60871094,199752,51.31312571,1007.918194,44.48580385
1772058906,210,62,10,0,0,0,24.62238281,200677,51.29553488,1007.921296,44.45986038
1772058907,216,64,6,0,0,0,24.63625,200910,51.31671812,1007.92103,44.46209101
1772058908,216,64,6,0,0,0,24.64757813,201026,51.31819614,1007.920449,44.46694879
1772058909,216,64,6,0,0,0,24.65558594,200677,51.31924104,1007.918326,44.48469337
1772058910,210,66,6,0,0,0,24.66007813,201026,51.31336849,1007.912518,44.53325533
1772058911,210,66,6,0,0,0,24.66671875,200561,51.3077764,1007.910086,44.55359669
1772058912,210,66,6,0,0,0,24.67863281,200910,51.29641418,1007.917775,44.48930018
1772058913,204,64,8,0,0,0,24.68664063,200213,51.29100082,1007.913814,44.52242348
1772058914,204,64,8,0,0,0,24.69601563,200793,51.28576595,1007.912,44.53759116
1772058915,204,64,8,0,0,0,24.70675781,201377,51.28070955,1007.919685,44.47332911
1772058916,186,58,8,0,0,0,24.71984375,201143,51.28241699,1007.925539,44.4243903
1772058917,186,58,8,0,0,0,24.73664063,200213,51.29752594,1007.931706,44.37282033
1772058918,186,58,8,0,0,0,24.75578125,200445,51.30648378,1007.921335,44.45954047
1772058919,156,46,8,0,0,0,24.77511719,199292,51.30900879,1007.916782,44.49760381
1772058920,156,46,8,0,0,0,24.79308594,199982,51.35011772,1007.915595,44.50752783
1772058921,156,46,8,0,0,0,24.80988281,198835,51.34585212,1007.916243,44.50211322
1772058922,144,44,10,0,0,0,24.82863281,197926,51.36122607,1007.923634,44.44031462
1772058923,144,44,10,0,0,0,24.85050781,199522,51.35116324,1007.935932,44.33748502
1772058924,144,44,10,0,0,0,24.87257813,199522,51.36697358,1007.928312,44.40119851
1772058925,144,42,12,0,0,0,24.89445313,199522,51.37629815,1007.920383,44.46749988
1772058926,144,42,12,0,0,0,24.91554688,199063,51.38552188,1007.914901,44.51333596
1772058927,144,42,12,0,0,0,24.93585938,198493,51.38818104,1007.90819,44.56945091
1772058928,138,40,10,0,0,0,24.95734375,199292,51.37160388,1007.91251,44.53332329
1772058929,138,40,10,0,0,0,24.97824219,197588,51.38080359,1007.912231,44.53565489
1772058930,138,40,10,0,0,0,24.99914063,199292,51.38354066,1007.910112,44.55337871
1772058931,132,36,12,0,0,0,25.0221875,199407,51.38009574,1007.907686,44.57366347
1772058932,132,36,12,0,0,0,25.04582031,198153,51.36380039,1007.90066,44.63240719
1772058933,132,36,12,0,0,0,25.06828125,197813,51.37320693,1007.910182,44.55278754
1772058934,126,34,10,0,0,0,25.08957031,198153,51.37599689,1007.90315,44.61159021
1772058935,126,34,10,0,0,0,25.10949219,198039,51.37214374,1007.899486,44.6422277
1772058936,126,34,10,0,0,0,25.12785156,197363,51.36808601,1007.895206,44.67801586
1772058937,120,30,10,0,0,0,25.14484375,197588,51.357385,1007.894295,44.68562888
1772058938,120,30,10,0,0,0,25.16066406,197813,51.3465308,1007.897061,44.66249783
1772058939,120,30,10,0,0,0,25.17648438,196579,51.34860473,1007.894309,44.68551534
1772058940,126,32,10,0,0,0,25.19230469,197926,51.34421482,1007.898912,44.64702147
1772058941,126,32,10,0,0,0,25.20363281,198153,51.30045633,1007.894623,44.68288437
1772058942,126,32,10,0,0,0,25.2096875,199522,51.2366342,1007.902289,44.61878613
1772058943,126,28,6,0,0,0,25.21828125,198835,51.14733411,1007.901065,44.6290256
1772058944,126,28,6,0,0,0,25.23429688,199752,51.07840887,1007.898614,44.6495147
1772058945,126,28,6,0,0,0,25.25246094,198493,51.03560033,1007.899535,44.64181389
