time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1772060790.813539,0,0,0,0,0,0,138,39,4,1,0,0,20.4407421875,167857,69.78823289006591,1008.5138320245621,39.506666944790325
1772060793.0093727,0,0,0,0,0,0,126,33,2,1,0,0,20.453046875,169146,69.65085073164715,1008.5175565438095,39.47553996236093
1772060795.2032905,0,0,0,0,0,0,126,33,2,1,0,0,20.4583203125,168177,69.40111405294036,1008.5098320783238,39.540095861141765
1772060797.3963773,0,0,0,0,0,0,126,33,2,1,0,0,20.4565625,169308,69.12971246554784,1008.5124069277193,39.51857695334242
1772060799.589453,0,0,0,0,0,0,195,37,2,1,0,0,20.4508984375,168822,69.21915889333454,1008.5213075784238,39.444191476710316
1772060801.7826276,0,0,0,0,0,0,195,37,2,1,0,0,20.441328125,168338,69.44017704467608,1008.5147860847156,39.49869355421396
1772060803.975103,0,0,0,0,0,0,195,37,2,1,0,0,20.42296875,169308,69.68788681498509,1008.508451223692,39.55163615967307
1772060806.16821,0,0,0,0,0,0,201,39,2,1,0,0,20.404609375,170455,69.52485015941421,1008.509363915853,39.54400846176604
1772060808.361184,0,0,0,0,0,0,201,39,2,1,0,0,20.3805859375,171951,69.04832291585794,1008.5101124500833,39.53775269512892
1772060810.5536015,0,0,0,0,0,0,201,39,2,1,0,0,20.354609375,174332,68.44094576714984,1008.5004297171764,39.61867502611611
1772060812.7467291,0,0,0,0,0,0,201,37,1,0,0,0,20.3258984375,173988,67.8763167914754,1008.498975654787,39.63082724028462
1772060814.939747,0,0,0,0,0,0,201,37,1,0,0,0,20.2925,175373,67.34692384747541,1008.5025674091193,39.60080945649048
1772060817.134075,0,0,0,0,0,0,201,37,1,0,0,0,20.2536328125,176250,66.91426678985853,1008.4972474189432,39.645270856381906
