timestamp,pm1_mean,pm1_err,pm25_mean,pm25_err,pm10_mean,pm10_err
1776898560.8819716,0.0,0.0,0.0,0.0,0.0,0.0
1776898564.877391,0.0,0.0,0.0,0.0,0.0,0.0
1776898568.9035118,0.0,0.0,0.0,0.0,0.0,0.0
1776898572.9058907,0.0,0.0,0.0,0.0,0.0,0.0
1776898576.9213886,0.0,0.0,0.0,0.0,0.0,0.0
1776898580.9185386,0.0,0.0,0.5,0.5,0.5,0.5
1776898584.9427612,0.0,0.0,1.0,0.0,1.0,0.0
1776898588.9575927,0.0,0.0,0.0,0.0,0.0,0.0
1776898592.9704905,0.0,0.0,0.5,0.5,0.5,0.5
1776898596.9882421,0.0,0.0,1.0,0.0,1.0,0.0
1776898601.0016336,0.0,0.0,1.0,0.0,1.0,0.0
1776898605.0111606,0.0,0.0,1.0,0.0,1.0,0.0
1776898608.9927886,0.0,0.0,1.0,0.0,1.0,0.0
1776898612.9994934,0.0,0.0,1.0,0.0,1.0,0.0
1776898617.0355475,0.0,0.0,1.0,0.0,1.0,0.0
1776898621.023918,0.0,0.0,1.0,0.0,1.0,0.0
1776898625.0312304,0.0,0.0,1.0,0.0,1.0,0.0
1776898629.0654745,0.0,0.0,1.0,0.0,1.0,0.0
1776898633.0720603,0.0,0.0,1.0,0.0,1.0,0.0
1776898637.0654063,0.0,0.0,0.0,0.0,0.0,0.0
1776898641.0659244,0.0,0.0,0.0,0.0,0.0,0.0
1776898645.0674884,0.0,0.0,0.0,0.0,0.0,0.0
1776898649.111648,0.0,0.0,0.0,0.0,0.0,0.0
1776898653.1107783,0.0,0.0,0.0,0.0,0.0,0.0
1776898657.1117055,0.0,0.0,0.0,0.0,0.0,0.0
1776898661.1071508,0.0,0.0,0.0,0.0,0.0,0.0
1776898665.1118193,0.0,0.0,0.0,0.0,0.0,0.0
1776898669.149808,0.0,0.0,0.0,0.0,0.0,0.0
1776898673.1487916,0.0,0.0,0.0,0.0,0.0,0.0
1776898677.1601977,0.0,0.0,0.0,0.0,0.0,0.0
1776898681.180778,0.0,0.0,0.0,0.0,0.0,0.0
1776898685.1831949,0.0,0.0,0.0,0.0,0.0,0.0
1776898689.186753,0.0,0.0,0.5,0.5,0.5,0.5
1776898693.2037406,0.0,0.0,1.0,0.0,1.0,0.0
1776898697.2043066,0.0,0.0,1.0,0.0,1.0,0.0
1776898701.2294853,0.0,0.0,1.0,0.0,1.0,0.0
1776898705.24517,0.0,0.0,1.0,0.0,1.0,0.0
1776898709.2516475,0.0,0.0,1.0,0.0,1.0,0.0
1776898713.2597754,0.5,0.5,1.0,0.0,1.0,0.0
1776898717.2780266,1.0,0.0,1.0,0.0,1.0,0.0
1776898721.2834551,1.0,0.0,1.0,0.0,1.0,0.0
1776898725.3054986,1.0,0.0,1.0,0.0,1.0,0.0
1776898729.2852445,1.0,0.0,1.0,0.0,1.0,0.0
1776898733.2808666,1.0,0.0,1.0,0.0,2.0,0.0
1776898737.3078291,1.0,0.0,1.0,0.0,2.0,0.0
1776898741.3108954,1.0,0.0,1.0,0.0,2.0,0.0
1776898745.3087368,0.0,0.0,0.0,0.0,1.0,0.0
1776898749.3584788,0.0,0.0,0.0,0.0,1.0,0.0
1776898753.3426967,0.0,0.0,0.0,0.0,1.0,0.0
1776898757.3519928,0.0,0.0,0.0,0.0,2.0,0.0
1776898761.3481958,0.0,0.0,0.0,0.0,2.0,0.0
1776898765.3879545,0.0,0.0,0.0,0.0,2.0,0.0
1776898769.3693593,0.0,0.0,1.0,0.0,2.0,0.0
1776898773.3762648,0.0,0.0,1.0,0.0,2.0,0.0
1776898777.4132478,0.0,0.0,1.0,0.0,2.0,0.0
1776898781.410733,0.0,0.0,1.0,0.0,2.0,0.0
1776898785.4233067,0.0,0.0,1.0,0.0,2.0,0.0
1776898789.4373689,0.0,0.0,1.0,0.0,2.0,0.0
1776898793.4499466,0.0,0.0,1.0,0.0,1.0,0.0
1776898797.4557068,0.0,0.0,1.0,0.0,1.5,0.5
1776898801.4699876,0.0,0.0,1.0,0.0,2.0,0.0
1776898805.466298,0.0,0.0,1.0,0.0,2.0,0.0
1776898809.4510245,0.0,0.0,1.0,0.0,2.0,0.0
1776898813.4701831,0.0,0.0,1.0,0.0,2.0,0.0
1776898817.4892414,0.0,0.0,1.0,0.0,1.0,0.0
1776898821.49193,0.0,0.0,1.0,0.0,1.0,0.0
1776898825.4920008,0.0,0.0,1.0,0.0,1.0,0.0
1776898829.521049,0.0,0.0,0.0,0.0,0.0,0.0
1776898833.519781,0.0,0.0,0.0,0.0,0.0,0.0
1776898837.5123584,0.0,0.0,0.0,0.0,0.0,0.0
1776898841.5495017,0.0,0.0,0.0,0.0,0.0,0.0
1776898845.55766,0.0,0.0,0.0,0.0,0.5,0.5
1776898849.587237,0.0,0.0,0.0,0.0,1.0,0.0
1776898853.5748022,0.0,0.0,0.0,0.0,1.0,0.0
1776898858.4479346,0.0,0.0,0.0,0.0,1.0,0.0
1776898861.6217957,0.0,0.0,0.0,0.0,1.0,0.0
1776898865.616081,0.0,0.0,0.0,0.0,1.0,0.0
1776898869.6194744,0.0,0.0,0.0,0.0,1.0,0.0
1776898873.6149168,0.0,0.0,0.0,0.0,1.0,0.0
1776898877.621291,0.0,0.0,0.0,0.0,1.0,0.0
1776898881.6679716,0.0,0.0,0.0,0.0,1.0,0.0
1776898885.680128,0.0,0.0,0.0,0.0,1.0,0.0
1776898889.6676931,0.0,0.0,0.0,0.0,1.0,0.0
1776898893.6707373,0.0,0.0,0.0,0.0,1.0,0.0
1776898897.6702309,0.0,0.0,0.0,0.0,1.0,0.0
1776898901.7234888,0.0,0.0,0.0,0.0,1.0,0.0
1776898905.7246354,0.0,0.0,0.0,0.0,0.5,0.5
1776898909.7399523,0.0,0.0,0.0,0.0,0.0,0.0
1776898913.740767,0.0,0.0,0.0,0.0,0.0,0.0
1776898917.7563353,0.0,0.0,0.0,0.0,0.0,0.0
1776898921.771544,0.0,0.0,0.0,0.0,0.0,0.0
1776898925.7672346,0.0,0.0,0.0,0.0,0.0,0.0
1776898929.754925,0.0,0.0,0.0,0.0,0.0,0.0
1776898933.7954826,0.0,0.0,0.0,0.0,0.0,0.0
1776898937.7661803,0.0,0.0,0.0,0.0,0.0,0.0
1776898941.806185,0.0,0.0,0.5,0.5,0.5,0.5
1776898945.8187516,0.0,0.0,1.0,0.0,1.0,0.0
1776898949.8423352,0.0,0.0,1.0,0.0,1.0,0.0
1776898953.8366997,0.0,0.0,1.0,0.0,1.0,0.0
1776898957.8415546,0.0,0.0,1.0,0.0,1.0,0.0
1776898961.8379364,0.0,0.0,1.0,0.0,1.0,0.0
1776898965.883103,0.0,0.0,1.0,0.0,1.0,0.0
1776898969.8702874,0.0,0.0,1.0,0.0,1.0,0.0
1776898973.8714538,0.0,0.0,1.0,0.0,1.0,0.0
1776898977.8826003,0.0,0.0,1.0,0.0,1.0,0.0
1776898981.8788886,0.0,0.0,1.0,0.0,1.0,0.0
1776898985.8883996,0.0,0.0,1.0,0.0,1.0,0.0
1776898989.9023402,0.0,0.0,1.0,0.0,1.0,0.0
1776898993.9152474,0.0,0.0,1.0,0.0,1.0,0.0
1776898997.9291215,1.0,0.0,2.0,0.0,2.0,0.0
1776899001.9518328,1.0,0.0,2.0,0.0,2.0,0.0
1776899005.9314115,1.0,0.0,2.0,0.0,2.0,0.0
1776899009.9461477,1.0,0.0,3.0,0.0,3.0,0.0
1776899013.9578736,1.0,0.0,2.5,0.5,2.5,0.5
1776899017.9972746,1.0,0.0,2.0,0.0,2.0,0.0
1776899021.9895675,1.0,0.0,2.0,0.0,2.0,0.0
1776899025.9847212,1.0,0.0,2.5,0.5,2.5,0.5
1776899030.0385299,1.0,0.0,3.0,0.0,3.0,0.0
1776899034.0398164,1.0,0.0,3.0,0.0,3.0,0.0
1776899038.0105283,1.0,0.0,2.5,0.5,2.5,0.5
1776899042.0672696,1.0,0.0,2.0,0.0,2.0,0.0
1776899046.0665984,1.0,0.0,2.0,0.0,2.0,0.0
1776899050.0655372,1.0,0.0,2.5,0.5,2.5,0.5
1776899054.0597503,1.0,0.0,3.0,0.0,3.0,0.0
1776899058.0573406,1.0,0.0,2.0,0.0,2.0,0.0
1776899062.0750182,1.0,0.0,2.0,0.0,2.0,0.0
1776899066.1122317,1.0,0.0,2.0,0.0,2.0,0.0
1776899070.1063745,0.0,0.0,1.0,0.0,1.0,0.0
1776899074.1219966,0.0,0.0,1.5,0.5,1.5,0.5
1776899078.1141882,0.0,0.0,2.0,0.0,2.0,0.0
1776899082.1553667,1.0,0.0,2.0,0.0,2.0,0.0
1776899086.159321,1.0,0.0,2.0,0.0,2.0,0.0
1776899090.1536562,1.0,0.0,2.0,0.0,2.0,0.0
